id	value
6474	christian pabulum
6476	merde
6478	swiftmobile
6479	performance
6480	navajo
6481	so cool
6482	brian aldiss
6483	time capsule
6484	oedipus
6485	postprohibition
6486	abe kobo
6487	cheesey
6488	armenian
6489	gustav adolf
6490	suicide is painless
6491	arthur c clarke
6492	john osborne
6493	far flung
6494	id
6495	a young olaf palme
6496	2001 inverted
6497	need more fukasaku films
6498	religious tripe
6499	energy
6500	oscar nominee: lead actress
6501	oscar nominee: supporting actor
6502	saturn award (best makeup)
6506	oscar nominee: editing
6507	oscar nominee: director
6508	oscar (best art direction)
6509	pyramids
6510	oscar nominee: adapted screenplay
6511	saturn award (best actress)
6513	running
6514	oscar (best screenplay)
6515	afi 100 (cheers)
6518	afi 100 (movie quotes)
6519	saturn award (best music)
6520	oscar (best costume design)
6521	saturn award (best costumes)
6522	saturn award (best actor)
6526	oscar (best sound)
6527	saturn award (best director)
6528	oscar nominee: cinematography
6530	oscar (best makeup)
6531	sheriffs and outlaws
6533	saturn award (best writing)
6534	afi 100 (thrills)
6535	national film registry
6536	oscar (best music)
6539	us history
6540	oscar nominee: costume design
6541	weak sequel
6542	talky
6543	hot scifi
6544	haha
6546	the boys
6548	no
6549	never seen it
6550	wooohoo
6552	yuck
6553	retarded
6554	need to see this
6555	wonderful
6557	martin freeman
6558	anthony perkins
6559	penelope cruz
6560	tyler perry
6561	birdie num nums
6562	beautiful women
6563	loved the original
6564	really funny
6565	fabulous
6567	fun murder mystery
6568	popcorn movie
6569	twists and turns
6570	not good at all
6571	phone ringing
6572	m night
6573	2 endings
6574	omg
6575	classical chinese
6576	emperor
6583	getto
6586	werwer
6588	dfgdfg
6589	vfgfg
6590	dfdfdf
6592	yyyy
6593	alaska
6594	erics dvds
6595	based on short film
6596	heart of darkness
6597	drunkenness
6598	philip marlowe
6600	showdown
6601	comic book style
6602	neurosis
6603	heroin
6604	morricone score
6607	engaging
6608	could have been better
6609	wellacted
6610	stupid title
6611	simplistic
6614	mildly interesting
6615	lacking a certain quality
6616	tedious after a while
6617	uninteresting
6619	very interesting adaptation
6621	still funny
6623	meaningful
6626	test
6627	sixties
6629	dani2005
6630	dani_2008
6631	dani2007
6632	dani2008
6633	dani2006
6634	public school
6635	loneliness
6636	love is not enough
6637	much like gilliams brasil
6638	rio de janeiro
6639	kenya
6641	postal
6642	islam
6644	roland emmerich
6647	jared leto
6650	backwards
6653	league of shadows
6654	sins
6655	spaceship
6656	international relationships
6657	facism
6658	aliens space science
6660	spider
6661	book adapation
6664	en katsonut loppuun
6665	en kattonut alusta
6666	disgusting
6668	alzheimers disease
6669	starcrossed lovers
6670	character study
6671	historical drama
6672	pageantry
6673	provocative
6674	em forster
6675	unlikely friendships
6676	out for revenge
6677	exotic
6678	ethical
6679	great screenplays
6680	read book first
6681	good concept
6682	escapist action
6684	perfect comedy
6685	sdfsdfsdfsdfsdfsdf
6686	catastrofe
6687	tres bien faite
6688	dentist
6689	cambodia
6690	forgettable
6691	dull story
6695	90s club culture
6696	shakespeare adaptation
6698	bird
6699	based on comic book
6701	basedcomicbook
6702	romero
6704	childrens story
6705	punk
6706	not hawaii library
6707	library on hold
6708	hw drama
6709	library vhs
6710	hawaii library
6711	hw foreign
6712	hw criterion
6713	hw comedy
6714	jcl to buy
6715	not corv lib
6716	hw classics
6717	corvallis library
6718	hw westerns
6719	hw new release
6720	monique
6721	hw horror
6722	il grande sonno
6723	eva contro eva
6724	sangue blu
6727	quando eravamo re
6728	stato di grazia
6729	la fiamma del peccato
6731	luci della citta
6732	funny kid
6733	intrigo internazionale
6734	ambitious
6735	scala al paradiso
6736	il mistero del falco
6737	quarto potere
6738	lombra del dubbio
6739	introvabile
6740	whats the point
6741	old school mob
6742	pony boy curtis
6743	crazy scary
6744	comedy classic
6745	so so sequel
6746	quirky but good
6747	almost too long
6748	tear jerker
6749	j netflix
6750	slowmoving
6751	good start
6752	ohsoso
6753	toilet humor
6754	napoleon dynamite
6755	jared hess
6756	nashville
6757	movielens quickpick
6758	freaks
6759	auteuil
6760	father/son
6761	unrequited love
6762	branagh
6763	antichristian
6764	vacation
6765	let down
6766	jared padalecki
6768	emmy rossum
6769	fantastic atmosphere
6770	de niros downfall
6771	terrible film
6772	terrible career choices
6773	score
6774	homage
6775	die brendan frasier
6776	top gun 2
6777	all around
6778	fuck you its funny
6779	knuckle puck time
6780	plagarized
6781	bugs
6782	glam
6783	florence
6784	west wirginia
6786	no theme
6787	moth
6788	romero original
6790	bergman/rossellini
6791	rock n roll
6792	unoriginal
6793	wannabefunny
6794	nature vs civilization
6795	exchange year
6797	enthralling
6798	sheeny
6799	bubblegum
6800	tumeys dvds
6801	thrilling
6802	sex scenes
6803	oliver platt
6804	kiefer sutherland
6806	haunted by the past
6807	freaky
6808	heaven
6809	irish comedy
6810	epic adventure
6811	pinnacle film
6813	author:raymond chandler
6814	author:dashiell hammett
6815	keser soze
6817	hitchcockian
6818	groundbreaking effects
6819	cormac mccarthy
6820	gunsel
6821	messed up
6822	facebook rec
6823	vday
6824	mindblowing
6828	after school special
6829	sad but much good
6833	coverging lives
6834	converging lives
6835	columbia pictures
6836	malos tratos
6837	seven samurais
6838	lluvia dorada
6839	bigas luna
6841	paz vega
6843	dante
6845	eutanasia
6846	the most touching
6849	iron mask
6850	boat
6851	grinch
6853	nut
6855	cheating husband
6856	dildo
6857	teenage witch
6859	epilepsy
6860	q & a
6861	sexual humor
6862	gay couple
6863	role playing game
6864	interracial romance
6865	vulgarity
6866	back to the home
6867	paternity
6868	fake suicide
6869	middle age romance
6870	top secret
6871	amateur porn
6873	island
6874	single mother
6875	porn star
6876	cheating wife
6877	male full frontal nudity
6878	cosmetic surgery
6879	sexual promiscuity
6880	memoir
6881	urban legend
6883	no rating yet
6884	random sex
6885	lapd
6886	los anges
6887	libertarian
6888	james ellroy
6889	detroit
6890	londo
6893	creative production
6895	creative
6897	dvdvideo
6898	betamax
6899	clv
6900	grandeur
6901	cinerama
6902	imax
6903	cav
6904	magnifilm
6905	ultra panavision 70
6906	bdvideo
6907	dvdram
6908	cinemascope 55
6911	space ship
6912	great ensemble cast
6913	robert ludlam
6914	jerry garcia
6916	obscene
6917	much overrated
6918	car crash
6921	amazing acting
6924	korean
6926	beautiful thing
6930	gay brits
6931	magick
6932	jack the ripper
6934	very well made thriller
6939	felt bad for her
6940	lycans
6944	kinda funny
6945	freddy
6951	trailer was misleading
6955	kind of disappointing
6956	christians are morons
6957	completely boring
6958	psychothriller
6959	nothing to it
6960	freddy crueger
6961	hoodoo
6963	freddy (my hero)
6968	banderas
6970	miracle
6971	accepting death
6973	apathy
6974	golfing
6977	boring action movie
6978	silly and stupid
6979	purity of essence
6980	deep throat
6981	ethic
6983	edo
6987	30 daze of shite
6988	somber
6989	dreamy
6991	truth
6993	fjords
6995	softporn
6996	poetry primer
6997	never gets old
6998	voto de castidade
7001	fotografia demais
7002	muitas cores mistério
7004	ridiculously spiritual
7005	antinio banderas
7006	prison drama
7007	need to see
7008	isabella rosselini
7009	frank miller
7010	rod taylor
7012	jmackye gruber
7013	jim sturgess
7014	stuart townsend
7015	kate bosworth
7017	bird guardian spirit
7018	halloween theme
7020	salma hayek
7021	michael madsen
7022	peter pan
7023	nino castelnuovo
7024	nick stahl
7025	don siegel
7026	my dvds
7028	danny elfman
7030	aaliyah
7032	brandon lee
7033	kristanna loken
7034	more than once
7035	inlaws
7036	water
7039	fish out of water
7040	tightg
7041	bullshit
7042	dont know
7043	funny shit
7044	ewww
7045	stifler
7046	explicit
7047	80s classic
7048	perfect entertainment
7049	better than the book
7050	to see
7051	clinton
7052	long
7053	love triangle
7054	moaning myrtle
7055	post war
7056	suicide attempt
7057	rap
7059	economic depression
7060	unwed mother
7061	funniest movie ever
7062	rich and poor
7063	king prawn
7064	religious tolerance
7065	oneness of religions
7066	persuasion
7067	tesla
7069	rats
7071	ominous
7072	class
7074	ricky jay
7076	visual pun
7077	aretha franklin
7078	latch key kids
7079	ireland
7080	union strike women
7081	old age
7082	tolerance
7083	nuclear power environmental issues
7084	single woman
7085	hooker
7086	wishes
7088	angel
7089	ballroom dancing
7090	history archeology
7091	holocaust poland
7092	cafe
7093	prison escape tenacity accountant
7094	thomas the tank engine
7095	airplanes
7096	christmas england history
7097	john
7098	dancing lessons
7099	boxing women tenacity
7101	shipwreck
7102	ghosts reincarnation
7103	future art deco
7104	law school
7105	china mysticism
7106	civil war women
7107	paranormal phenomenon
7108	decent
7109	pretty good
7110	fosse
7111	the best
7113	sports hero
7114	ski jumping
7115	smalltown
7116	hs
7117	too nice
7118	historically inaccurate
7119	kevin spacey is soze
7120	cult movie
7121	never watch again
7123	good play
7125	to watch
7126	good book
7127	meh
7128	kass pretto
7129	mifan
7130	ade geia
7132	angry denzel
7133	surrealpanos
7134	amanda peet
7135	shaun evans
7136	maria bello
7138	kristen stewart
7139	richard curtis
7140	lucia moniz
7141	crossed lifes
7142	pop art
7143	awful death
7144	brilliant plot and characters
7145	top funniest animation
7147	lesbians hiding their identities
7149	similar to sheitan
7151	karate kid
7152	andy warhol
7153	fatih akin
7154	turkish music
7155	the velvet underground
7158	infantil
7159	sencilla
7161	comic books
7164	nearly perfect
7165	best music ever
7166	aljazeera
7167	trilogy
7169	trilogy:qatsi
7171	nonexistant storyline
7174	spiders :(
7175	adrienne shelly
7176	could go farther
7177	unintentional humor
7178	snowboard
7179	dvd collection
7180	dvd colleciton
7181	anti hero
7183	charming
7185	funky
7186	setting:afghanistan
7187	keyser sose
7192	completely welldone
7193	outofdate
7196	body/genderswitch
7198	4 or 45
7200	reason to love film
7203	a bit old
7204	special prison
7205	hunt
7207	expect school
7208	great script greatly acted
7210	julie benz
7213	thoughtout concert
7214	more queasy than funny
7215	nice laughs
7216	unexplained tom bombadil monstercharacters
7218	unique and purposeful
7220	exceptionally promises
7221	repeated song throughout film
7223	wild at heart
7225	overshown
7227	king vidor
7229	bore
7230	heaven and hell
7234	lovable
7235	funny parts
7241	interesting effort
7242	humanlike god
7243	thankfully uncorny
7246	main character doesnt masturbate
7251	screams original title
7253	apes portrayed as humanprecursers
7257	good scorsese stuff
7258	pretty cool
7259	college people are dumb
7260	crossillusion
7261	is it 5/5worthy
7263	a subtitle watch
7264	overknown
7265	some nice laughs
7267	not one boring mistake
7268	disney (touchstone)
7275	5 out of 5
7277	skill is money
7279	builds up
7283	how to rate
7285	damn incredible
7287	unfair marriage
7290	sometimes not realistic enough
7292	talking stone heads
7293	fast jets
7294	director of 8 mile
7295	some seemingly unimportant bits
7299	nice script
7300	spaceships
7302	think of the acting
7303	beautyschool dropout
7304	evil schwarzenegger character
7306	levitating/flying/ascending/possible abduction
7310	villian hurts toys
7312	easy fun
7313	doesnt kid itself
7315	government agencies
7321	done well enough
7322	watch again before hating
7325	bookjustice
7328	very cool flick
7330	fastforwarding overlong beginnings
7331	dreams about crushes
7334	ill never watch this
7335	suitcase of light
7336	police or flight
7337	cool coincidences
7339	nerds
7343	babyish ending
7344	divided house
7349	mindless
7351	metaphorically underrated
7352	excop
7353	lost
7354	one against all
7355	dumb chick flick
7356	huisclos
7358	bad camerawork
7359	stephen chow
7360	dumb dystopia
7361	pos movie
7362	childhood nightmares
7364	racist as hell
7365	did not finish
7366	news
7367	standoff
7368	guilty pleasure increadibly funny
7369	fantastic plot twister
7370	excellent remake
7372	bruce lee
7373	marisa tormei
7374	axel foley
7375	mike white
7376	ted knight
7377	prince
7378	surfing
7380	carl weathers
7381	rodney dangerfield
7382	unchained melody
7383	fox film noir series
7384	just for fun
7385	predictable and unoriginal
7387	play within a movie
7388	class differences
7390	surveillance
7391	jet li
7392	netflix instant watching
7393	vcr in clpgh
7395	claire daines
7398	rund
7399	yasujiro ozu
7400	enlish
7401	potato
7402	top 10 movies
7404	bleeding heart liberalism
7405	edward zwick
7406	sierra leone
7407	adapted from:game
7408	adapted from:comic
7409	barf
7410	lovecraftian
7411	single men
7412	walked out
7413	better than the remake
7414	vivid characters
7415	realism
7416	redemptive
7417	offbeat humor
7418	patriotic
7419	good versus evil
7420	strong director
7421	consistent
7423	legal documentary
7424	top five
